test_type,N,baseline_days,true_P,fit_P,LS_power,true_K,fit_K,true_e,fit_e,Status
Baseline_days,6,105.0,21.1668,43.1649,2.50,45.00,84.51,0.650,0.440,Success
Baseline_days,6,105.0,21.1668,60.1220,1.55,45.00,175.23,0.650,0.829,Success
Baseline_days,6,105.0,21.1668,14.9623,2.31,45.00,2558.12,0.650,0.950,Success
Baseline_days,6,105.0,21.1668,40.0323,2.17,45.00,43.52,0.650,0.221,Success
Baseline_days,6,100.0,21.1668,41.5903,2.48,45.00,342.41,0.650,0.950,Success
Baseline_days,6,100.0,21.1668,42.3845,2.50,45.00,357.17,0.650,0.728,Success
Baseline_days,6,100.0,21.1668,42.1038,2.49,45.00,29.00,0.650,0.078,Success
Baseline_days,6,100.0,21.1668,31.5604,2.34,45.00,110.14,0.650,0.950,Success
Baseline_days,6,100.0,21.1668,59.6561,2.49,45.00,57.10,0.650,0.257,Success
Baseline_days,6,100.0,21.1668,16.9465,2.46,45.00,29.18,0.650,0.359,Success
Baseline_days,6,100.0,21.1668,41.5684,2.49,45.00,21.65,0.650,0.151,Success
Baseline_days,6,100.0,21.1668,19.7722,2.46,45.00,179.24,0.650,0.950,Success
Baseline_days,6,100.0,21.1668,21.0116,2.49,45.00,2948.57,0.650,0.950,Success
Baseline_days,6,100.0,21.1668,84.0151,1.66,45.00,184.16,0.650,0.836,Success
